Internal ID,Date,Document Number,Name,Zip Code,Terms,Item,Memo,Quantity,PO Unit Cost,Amount,Last Purchase Price,Location,Expense/COGS Account,Part Class,Status,Fulfilled/Received (Line Level),Expected Receipt Date
504520,6/8/2021,MAR-8382-PO,"NADCO TAPES & LABELS, INC.",34243,Net 30,D21C,"38"" TO 26"" INCREMENTAL MARKING TAPE (250FT IN A ROLL KAPTON MATERIAL) DWG: 129O083B, DESCENDING  (1) ROLL **CLEAR BACKER APPROVED FOR THIS LINE ITEM - DELIVERY IN 09-06-2021 ",250,1.20,300.00,,New Albany (CM),Cost of Goods Sold-Mfg,30DP - DIPSTICK COMPONENT,Partially Received,No,9/6/2021
512050,7/8/2021,LV-4444-PO,"AWC, INC",75397-4800,Net 30,"LV-NITROGEN REGULATOR 5-14"" WC","MODEL 1078 REV B PILOT OPERATED TANK BLANKETING VALVE VACU-GARD;1"" SIZE; HORIZONTAL OUTLET POSITION, REMOTE SENSING; SS BODY/TRIM, CS DIAPHRAGM CASES, SS FITTINGS/TUBING; NO PRESSURE GAUGES; 1"" CLASS 150 THREADED FLANGE END CONNECTIONS; 100% FLOW PLUG; FKM SOFT SEATS/SEALS; SPRING RANGE 5"" - 14"" WC ALUM/ZINC EXTERNAL PILOT FILTER SUPPLY PRESSURE 100 PSIG SET PRESSURE 10"" WC",1,5018.00,5018.00,,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Pending Receipt,No,9/3/2021
515279,7/20/2021,MAR-8620-PO,STEWARTS USA LLC.,77061,Net 30,EP02-VIBER-40SV-4-0-4-GF,"STEWART-USA 50, 40SV-4-0-4-ERL3-GF , 4INCH GAUGE, HD, 316 SS CASE GAUGE, 316 SS WETTED PARTS, 1/4"" NPT, BTM CONN., SAFETY GLASS LENS, VIBRAGAUGE DAMPENED, RANGE -4-0-4 PSI, WITH ERL LOGO- GLYCERIN FILLED",15,82.64,1239.60,82.64,New Albany (CM),Cost of Goods Sold-Resale Itms,30GA - MARINE RESALE GAUGES,Pending Receipt,No,9/3/2021
472003,2/9/2021,MAR-7851-PO,CTG GASKET INC.,75265-0998,Net 30,V171J,-254 O-RING Perfluoroelastomer (FFKM) - 75 DURO PV VALVE LOW PRESSURE: ALT: KALREZ 4079,10,262.11,2621.10,262.11,New Albany (CM),Cost of Goods Sold-Mfg,30PV - MAR Pv-6-II COMPONENT PARTS,Pending Receipt,No,9/1/2021
514119,7/15/2021,LV-4474-PO,"PRECISION PUMP & VALVE, LLC.",70616,Net 30,"LV-PROTECTOSEAL VACUUM 4""","PROTECTOSEAL 4""  F6244HV-D Vacuum: 16 oz/in2",1,6520.00,6520.00,,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Pending Receipt,No,9/1/2021
514119,7/15/2021,LV-4474-PO,"PRECISION PUMP & VALVE, LLC.",70607,Net 30,"LV-PROTECTOSEAL VACUUM 4""","PROTECTOSEAL 4""  F6244HV-D Vacuum: 16 oz/in2",1,6520.00,6520.00,,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Pending Receipt,No,9/1/2021
515915,7/21/2021,LV-4497-PO,CTG GASKET INC.,75265-0998,Net 30,LV-V171K,-254 O-RING Perfluoroelastomer (FFKM) - 90 DURO PV VALVE HIGH PRESSURE:  ALT: KALREZ 7090   ,15,262.11,3931.65,244.00,Texas (LV),Cost of Goods Sold-Resale Itms,Law Valve -BOM component,Pending Receipt,No,9/1/2021
508805,6/24/2021,LV-4378-PO,METALLIZED CARBON CORPORATION,10562,Net 45,LV-DWP10-10,"10"" PUMP BOWL CARBON BUSHING, DWG 258AA080B // REV. 1",30,82.58,2477.40,64.81,Texas (LV),Cost of Goods Sold-Mfg,PUMP - COMPONENT PARTS,Pending Receipt,No,8/31/2021
510945,7/6/2021,LV-4427-PO,,31193-6332,Net 30,LV-5641-0052-505,"2"" CHEMRAZ WASHER",35,85.99,3009.65,85.99,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Pending Receipt,No,8/31/2021
511612,7/6/2021,LV-4430-PO,,31193-6332,Net 30,LV-R12C,9014-505 CHEMRAZ O-RING,150,8.99,1348.50,8.99,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Pending Receipt,No,8/31/2021
512478,7/8/2021,LV-4445-PO,,31193-6332,Net 30,LV-S22C,9010-505 CHEMRAZ O-RING,175,8.99,1573.25,8.99,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Pending Receipt,No,8/31/2021
516194,7/22/2021,MAR-8628-PO,"WENZEL METAL SPINNINGS, INC.",45263-8510,Net 30,R31,"8"" RD SG COVER SPINNING, SS, DWG 062K110B",60,49.47,2968.20,38.32,New Albany (CM),Cost of Goods Sold-Mfg,30SG - MAR SIGHT GLASS COMPONENTS,Pending Receipt,No,8/31/2021
507289,6/18/2021,MAR-8458-PO,METALLIZED CARBON CORPORATION,10562,Net 45,DWP10-12,"CARBON SHAFT BUSHING, DWG 320Y140C // REV.2",50,109.34,5467.00,102.65,New Albany (CM),Cost of Goods Sold-Mfg,PUMP - COMPONENT PARTS,Pending Receipt,No,8/30/2021
507416,6/18/2021,PRO-569-PO,AIR APPLICATIONS INC.,46032,Net 30,EQUIPMENT-1260,Plymovent FUA-3000 2hp fan with motor starter 208-460/3/60 2 – FLEXMAX 25 Extraction Arm Boom qty 1 3 –KUA 160-/2H Extraction Arm 4 - S100 ON/OFF Switch w/box 5- Plymovent MF-30 Filter 6- Plymovent FF-FAN/B Filter-fan adapter 7- FUA 3000 outlet transition 8-100317 MB-FUA/C2 Mounting Bracket Net Price for (1) System as per Above……………………  Q/N – DW031621-2,1,5162.00,5162.00,,New Albany (PR),Construction in Progress,,Pending Receipt,No,8/30/2021
507416,6/18/2021,PRO-569-PO,AIR APPLICATIONS INC.,46032,Net 30,EQUIPMENT-1260,Plymovent DM ULTRA YLW 536 RTF with Backdraft Kit and side walls 2 – Silencer/Outlet Duct 3 – Welding Cable Sensor Net Price for (1) System as per Above……………………  Q/N – DW031621-3,1,6512.00,6512.00,,New Albany (PR),Construction in Progress,,Pending Receipt,No,8/30/2021
512680,7/9/2021,MAR-8562-PO,ROW INC.,60101,Net 30,R23,"RD SG O-RING INNER 7.962"" ID x .177"" CS FEP/ HOLLOW SILICONE O'RING",30,8.87,266.10,8.87,New Albany (CM),Cost of Goods Sold-Mfg,30SG - MAR SIGHT GLASS COMPONENTS,Pending Receipt,No,8/29/2021
512680,7/9/2021,MAR-8562-PO,ROW INC.,60101,Net 30,R24,"RD SG O-RING 8.346"" ID x .177"" CS FEP/ HOLLOW SILICONE O'RING",30,9.27,278.10,9.27,New Albany (CM),Cost of Goods Sold-Mfg,30SG - MAR SIGHT GLASS COMPONENTS,Pending Receipt,No,8/29/2021
507517,6/21/2021,MAR-8464-PO,HOYT ELECTRICAL INSTRUMENTS WORK INC,3303,Net 30,M32,"VOLT METER, HOYT PI-95-129 -30VDC",80,23.00,1840.00,18.00,New Albany (CM),Cost of Goods Sold-Mfg,30AP - MAR APM COMPONENT PARTS,Pending Receipt,No,8/27/2021
501905,5/28/2021,RP-372-PO,HOWMET FASTENING SYSTEMS (ARCONIC),60677-7003,Net 15,C6LB-U8-4,"HUCK PIN  # C6LB-U8-4 // (TRINITY# 063-38135) *** BRAZIER HEAD 1/4"" PIN",6600,.219,1445.40,.24,New Albany (RL),Cost of Goods Sold-Mfg,40HK - RAIL HOOD HARDWARE,Pending Receipt,No,8/26/2021
505089,6/10/2021,MAR-8402-PO,AMARILLO GEAR COMPANY LLC,60693,Net 30,DWP30-S250-12,"S250A RIGHT ANGLE GEAR PUMP, COUPLING BORE 1.9375"", 1800 RPM INPUT, 1:1 RATIO, 250 HP AT 1760 RPM, SERVICE FACTOR OF 1.5 ( LESS EXTERNAL COOLING, SHIPPED WITHOUT OIL ) - ***WITHOUT MARINE PACKAGE",3,5178.00,15534.00,4932.00,New Albany (CM),Cost of Goods Sold-Mfg,PUMP - COMPONENT PARTS,Pending Receipt,No,8/25/2021
507819,6/22/2021,LV-4360-PO,METALLIZED CARBON CORPORATION,10562,Net 45,LV-DWP10-12,"LOWER SHAFT BUSHING, DWG 258AA070B 2.800"" OD X 2.198 ID X 5.00"" M-130 MATERIAL // REV. 1",50,118.01,5900.50,118.01,Texas (LV),Cost of Goods Sold-Resale Itms,LVER - Law Valve/ERL Marine Resale,Pending Receipt,No,8/25/2021
515401,7/21/2021,LV-4491-PO,,60101,Net 30,LV-R23,"RD SG O-RING INNER 7.962"" ID x .177"" CS FEP/ HOLLOW SILICONE O'RING",30,8.87,266.10,8.87,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Partially Received,No,8/25/2021
515401,7/21/2021,LV-4491-PO,,60101,Net 30,LV-R24,"ROUND SG O-RING 8.346"" ID x .177"" CS FEP/ HOLLOW SILICONE O'RING",30,9.27,278.10,9.27,Texas (LV),Cost of Goods Sold-Resale Itms,LVER - Law Valve/ERL Marine Resale,Partially Received,No,8/25/2021
511623,7/6/2021,MAR-8536-PO,STEWARTS USA LLC.,77061,Net 30,EP02-VIBER-40SV-4-0-4-GF,"STEWART-USA 50, 40SV-4-0-4-ERL3-GF , 4INCH GAUGE, HD, 316 SS CASE GAUGE, 316 SS WETTED PARTS, 1/4"" NPT, BTM CONN., SAFETY GLASS LENS, VIBRAGAUGE DAMPENED, RANGE -4-0-4 PSI, WITH ERL LOGO- GLYCERIN FILLED",20,82.64,1652.80,82.64,New Albany (CM),Cost of Goods Sold-Resale Itms,30GA - MARINE RESALE GAUGES,Pending Receipt,No,8/24/2021
512593,7/8/2021,MAR-8557-PO,FOX VALLEY SPRING COMPANY,54942,Net 30,MS21A-12,"SHAFT SAVER RING, FOR 12"" ERL-2250 & OBAF-11+ DWG #030AC156B",100,17.25,1725.00,17.25,New Albany (CM),Cost of Goods Sold-Mfg,PUMP - COMPONENT PARTS,Pending Receipt,No,8/24/2021
518014,7/29/2021,MAR-8675-PO,"INFINITY FASTENERS, INC",64141-4528,2% 10 Net 30,"HHCS 1/2-13 x 1.5""","HHCS  1/2-13  X 1-1/2""   18-8 SS  BOLT FOR DECK STANDS",500,.2993,149.65,.29,New Albany (CM),Cost of Goods Sold-Mfg,30RP - Marine Resale Products,Pending Receipt,No,8/24/2021
499570,5/19/2021,MAR-8301-PO,"E-TRON SYSTEMS, INC.",22079,Net 30,M-HNS-2-E,APM-2-E Wiring Harness // DWG: 026AD140E,20,263.81,5276.20,263.81,New Albany (CM),Cost of Goods Sold-Mfg,30AP - MAR APM COMPONENT PARTS,Partially Received,No,8/23/2021
500465,5/24/2021,RP-357-PO,HOWMET FASTENING SYSTEMS (ARCONIC),60677-7003,Net 15,3LC-2CU8,"1/4"" HUCK COLLARS  (TRINITY 063-38141), RAILHOODS TK1",20000,.121,2420.00,.121,New Albany (RL),Cost of Goods Sold-Mfg,40HK - RAIL HOOD HARDWARE,Pending Billing/Partially Received,No,8/20/2021
514553,7/19/2021,LV-4482-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-D26-054Q090B,"CUSTOM INTERNAL STICK ASSEMBLY FOR DS39 OAL  57.50"", DWG# 054Q090B",15,190.03,2850.45,190.03,Texas (LV),Cost of Goods Sold-Mfg,LVFG - Law Valve Finished Goods,Partially Received,No,8/20/2021
516373,7/22/2021,LV-4504-PO,ALLAP TECHNICAL SOLUTIONS LLC,77598,Due on Receipt,LM-7018,Kmt Cast Iron Hand Lap Plate 8in - Ex works UK,1,899.00,899.00,,Texas (LV),Lean Expenses,,Pending Receipt,No,8/20/2021
516373,7/22/2021,LV-4504-PO,ALLAP TECHNICAL SOLUTIONS LLC,77598,Due on Receipt,Shop Supplies-6210,Kemet Aluminium Oxide Paste F360 22.8 Micron 1 kg - Ex works UK,1,77.50,77.50,,Texas (LV),Shop Supplies,,Pending Receipt,No,8/20/2021
516510,7/23/2021,LV-4508-PO,TEXAS GAUGE & CONTROLS INC,77061,Net 30,LV-GAUGE 40SV-3-0-7PSI-ERL2,"4 Inch GAUGE, HD, 316SS,1/4 NPT BTM CONN, VIBRAGAUGE, RANGE -3-0-7 PSI,  W/ ERL LOGO,  40SV ERL2",120,70.67,8480.40,70.877,Texas (LV),Cost of Goods Sold-Resale Itms,LVG - LV Resale Gauges and Valves,Pending Receipt,No,8/20/2021
516510,7/23/2021,LV-4508-PO,TEXAS GAUGE & CONTROLS INC,77061,Net 30,LV-GAUGE 40SV-200-ERL2,"4 Inch GAUGE, HD, 316 SS CASE, 316 SS WETTED PARTS, 1/4"" NPT BTM CONN., SAFETY GLASS LENS, VIBRAGAUGE® DAMPENED, RANGE 0-200 PSI, WITH ERL LOGO, CLASS 1, +/- 1.0%",20,70.67,1413.40,70.67,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Pending Receipt,No,8/20/2021
511944,7/8/2021,MAR-8545-PO,UNIVERSAL ELECTRIC FOUNDRY CO.,60622,Net 30,SH5-BL,"BRONZE BRACKET CASTING FOR SHAFT HANGER, DWG 068M102B-2, C836 MATERIAL",325,39.84,12948.00,32.97,New Albany (CM),Cost of Goods Sold-Mfg,30FG - Marine Finished Goods,Pending Receipt,No,8/19/2021
511944,7/8/2021,MAR-8545-PO,UNIVERSAL ELECTRIC FOUNDRY CO.,60622,Net 30,SH6-BL,"BRONZE CLAMP CASTING FOR SHAFT HANGER, DWG 089Q100B-2 ( OLD DWG 068M104B ), C836 MATERIAL",350,24.34,8519.00,16.50,New Albany (CM),Cost of Goods Sold-Mfg,30FG - Marine Finished Goods,Pending Receipt,No,8/19/2021
497529,5/12/2021,MAR-8259-PO,MMC INTERNATIONAL CORP,11096-0664,Net 30,2318-24-FMS-SC50,SHORT MMC VALVE W/ STAINLESS CAP,3,629.00,1887.00,629.00,New Albany (CM),Cost of Goods Sold-Mfg,30RP - Marine Resale Products,Partially Received,No,8/18/2021
517752,7/28/2021,RP-404-PO,PENNSY CORPORATION,19382,Net 30,D-999-2054,"EA1839, RAILHOODS TK1 // PENNSY PN/1839  BUMPER",50,17.83,891.50,17.83,New Albany (RL),Cost of Goods Sold-Mfg,40HK - RAIL HOOD HARDWARE,Pending Receipt,No,8/18/2021
518304,7/30/2021,MAR-8683-PO,"INFINITY FASTENERS, INC",64141-4528,2% 10 Net 30,V28,"ROD END, SS, 3/8"" X 1"" / MSC PN-35398320 F3 0 to 1.0 in lbs.  NO LOAD BREAK AWAY TORQUE",22,19.91,438.02,19.91,New Albany (CM),Cost of Goods Sold-Mfg,30PV - MAR Pv-6-II COMPONENT PARTS,Pending Receipt,No,8/18/2021
501504,5/26/2021,MAR-8331-PO,AMARILLO GEAR COMPANY LLC,60693,Net 30,DWP30-S150-12,"S150A RIGHT ANGLE GEAR PUMP, COUPLING BORE 1.4375"", 1800 RPM INPUT, 1:1 RATIO, 150 HP AT 1760 RPM, SERVICE FACTOR OF 1.5 ( LESS EXTERNAL COOLING, SHIPPED WITHOUT OIL )",1,2724.00,2724.00,2544.00,New Albany (CM),Cost of Goods Sold-Mfg,PUMP - COMPONENT PARTS,Pending Receipt,No,8/17/2021
488891,4/13/2021,MAR-8109-PO,ADAMS MAGNETIC PRODUCTS CO.,60126,Net 30,D17,"INTERNAL MAGNET; NEW STD; NEO3820  1/2"" DIA. x 1"" NICKEL PLATE; MAGNETIZED THROUGH 1"" LENGTH TO SATURATION ; GRADE 38SH ; 50R0040, Standard DS-39",250,5.79,1447.50,5.79,New Albany (CM),Cost of Goods Sold-Mfg,30DP - DIPSTICK COMPONENT,Partially Received,No,8/16/2021
515203,7/20/2021,MAR-8615-PO,JORGENSEN STEEL& ALUMINUM,19171-0634,Net 45,"30RFL1""x1-1/4""x12FT 303SS","1"" X1-1/4"" X 12FT  303SS     (1 BAR = 51.25/LBS)  (1) BAR",12,34.00,408.00,28.838,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Partially Received,No,8/16/2021
514553,7/19/2021,LV-4482-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-D26-054Q090B,"CUSTOM INTERNAL STICK ASSEMBLY FOR DS39 OAL  57.50"", DWG# 054Q090B",15,190.03,2850.45,190.03,Texas (LV),Cost of Goods Sold-Mfg,LVFG - Law Valve Finished Goods,Partially Received,No,8/13/2021
516488,7/23/2021,MAR-8638-PO,"KELLCO PRECISION MACHINE & TOOL, INC.",47122,Net 30,R&D-6170,163AG819C	 HCT4-18 X 24 Hatch Cover Center Support ,1,280.00,280.00,,New Albany (CM),Research Development,,Pending Receipt,No,8/13/2021
516488,7/23/2021,MAR-8638-PO,"KELLCO PRECISION MACHINE & TOOL, INC.",47122,Net 30,R&D-6170,163AG830C	 HCT5-18 X 24 Hatch Center Brace ,1,390.00,390.00,,New Albany (CM),Research Development,,Pending Receipt,No,8/13/2021
516488,7/23/2021,MAR-8638-PO,"KELLCO PRECISION MACHINE & TOOL, INC.",47122,Net 30,R&D-6170,163AG850C	 HCT8-18 X 24 Hatch Brace Pivot ,2,340.00,680.00,,New Albany (CM),Research Development,,Pending Receipt,No,8/13/2021
516488,7/23/2021,MAR-8638-PO,"KELLCO PRECISION MACHINE & TOOL, INC.",47122,Net 30,R&D-6170,165AG230C	 HCT14-18 X 24 Hatch Front Eyebolt ,1,470.00,470.00,,New Albany (CM),Research Development,,Pending Receipt,No,8/13/2021
516492,7/23/2021,MAR-8639-PO,WARD FORGING,47119,Due on Receipt,Outside Vendor Process (INV ITEM),"FORM HANDWHEEL RING 18"" OD, FROM 1"" RD 304SS BAR, 2 per 12' bar",18,20.00,360.00,1.75,New Albany (CM),Cost of Goods Sold-Mfg,30RP - Marine Resale Products,Pending Receipt,No,8/13/2021
516573,7/23/2021,MAR-8644-PO,"JONES MACHINE & TOOL, INC",47120,Net 60,R&D-6170,200AG330D  Hatch Handle,1,538.00,538.00,,New Albany (CM),Research Development,,Pending Receipt,No,8/13/2021
517966,7/29/2021,LV-4522-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-V80,"C01 DAMPER HINGE BLOCK, SS, DWG 242E145A",2,19.20,38.40,20.40,Texas (LV),Cost of Goods Sold-Mfg,LVER - Law Valve/ERL Marine Resale,Pending Receipt,No,8/13/2021
517966,7/29/2021,LV-4522-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-V32,"C01 PV VALVE SEAL PLATE GASKET TEFLON ; DWG. # 315D136B , 1/8"" TEFON",4,35.20,140.80,35.20,Texas (LV),Cost of Goods Sold-Resale Itms,Law Valve -BOM component,Pending Receipt,No,8/13/2021
517966,7/29/2021,LV-4522-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-V171A,"C01 PV VALVE ENCAPSULATED O-RING HOLLOW TEFLON // 5.984ID  W/  C/S .139, ROW P/N 258 RFSH //  (FOR 1#-3# PRESSURE PV VALVE)",4,142.24,568.96,142.24,Texas (LV),Cost of Goods Sold-Resale Itms,Law Valve -BOM component,Pending Receipt,No,8/13/2021
517966,7/29/2021,LV-4522-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-R35B,"C01 8"" RETAINER GASKET 1/16"" NEOPRENE (REGULAR PRESSURE) DWG 260T109B",25,29.81,745.25,29.81,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Pending Receipt,No,8/13/2021
517966,7/29/2021,LV-4522-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-V268,"C01 LIFTING EYE BLOCK, DWG 117AC072B",30,24.00,720.00,24.00,Texas (LV),Cost of Goods Sold-Resale Itms,Law Valve -BOM component,Pending Receipt,No,8/13/2021
517966,7/29/2021,LV-4522-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-V28,"C01 PV VALVE ROD END, SS, 3/8"" X 1"" / MSC PN-35398320",20,33.92,678.40,33.92,Texas (LV),Cost of Goods Sold-Resale Itms,Law Valve -BOM component,Pending Receipt,No,8/13/2021
517966,7/29/2021,LV-4522-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-V170,"C01 PV VALVE ROLLER SLEEVE, SS, DWG 024B160A",30,25.44,763.20,25.44,Texas (LV),Cost of Goods Sold-Resale Itms,Law Valve -BOM component,Pending Receipt,No,8/13/2021
517966,7/29/2021,LV-4522-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-V63,"C01 CF BUSHING, TEFLON, DWG 267E135B",30,28.98,869.40,28.98,Texas (LV),Cost of Goods Sold-Resale Itms,Law Valve -BOM component,Pending Receipt,No,8/13/2021
517966,7/29/2021,LV-4522-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-V82,"C01 PV VALVE VACUUM FLAME SCREEN ASSEMBLY WITH HANDLE, DWG 167E130B",18,101.28,1823.04,101.28,Texas (LV),Cost of Goods Sold-Resale Itms,Law Valve -BOM component,Pending Receipt,No,8/13/2021
517966,7/29/2021,LV-4522-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-V56C,"C01 PRESSURE CONE FOR KALREZ <3LBS, SS,",5,538.42,2692.10,538.42,Texas (LV),Cost of Goods Sold-Resale Itms,Law Valve -BOM component,Pending Receipt,No,8/13/2021
517978,7/29/2021,LV-4525-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-MS-2250,"12"" MECHANICAL SEAL ASSEMBLY DWG# 350AB140B",1,1961.60,1961.60,1961.60,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Pending Receipt,No,8/13/2021
517978,7/29/2021,LV-4525-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-FLSCR-8,"8"" ROUND ON SIZE FLAME SCREEN",3,40.51,121.53,40.80,Texas (LV),Cost of Goods Sold-Resale Itms,LVER - Law Valve/ERL Marine Resale,Pending Receipt,No,8/13/2021
517978,7/29/2021,LV-4525-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-BTS-1-LEFT,BARGE TO SHORE CONNECTION - LEFT,1,595.56,595.56,595.56,Texas (LV),Cost of Goods Sold-Mfg,LVER - Law Valve/ERL Marine Resale,Pending Receipt,No,8/13/2021
517978,7/29/2021,LV-4525-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-BTS-1-RIGHT,BARGE TO SHORE CONNECTION - RIGHT,1,595.56,595.56,595.56,Texas (LV),Cost of Goods Sold-Resale Itms,LVER - Law Valve/ERL Marine Resale,Pending Receipt,No,8/13/2021
517978,7/29/2021,LV-4525-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-V220,"PV VALVE WASHER TEFLON, 1/4""IDX1/2""ODX1/16""T",60,5.69,341.40,5.69,Texas (LV),Cost of Goods Sold-Resale Itms,Law Valve -BOM component,Pending Receipt,No,8/13/2021
517978,7/29/2021,LV-4525-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-D27,"TOP TUBE BUSHING FOR DS39, DWG 198G105B *BUSHING ONLY*",40,27.01,1080.40,27.01,Texas (LV),Cost of Goods Sold-Resale Itms,LVER - Law Valve/ERL Marine Resale,Pending Receipt,No,8/13/2021
517978,7/29/2021,LV-4525-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-D28,"TOP TUBE BUSHING O-RING ; AS117-75F, VITON  1""ODx 3/32"" CS ;FOR DS39, requires 2 per bushing",90,4.97,447.30,4.97,Texas (LV),Cost of Goods Sold-Resale Itms,LVER - Law Valve/ERL Marine Resale,Pending Receipt,No,8/13/2021
517978,7/29/2021,LV-4525-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-EQ14,"VITON O-RING OUTER 2.5VL 2.5 QUADRING PRESSURE FOR EQUATE VALVE, VITON (WHITE DOT), GROTENRATH Q4-335",3,25.67,77.01,25.67,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Pending Receipt,No,8/13/2021
517978,7/29/2021,LV-4525-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-MS-2250-RECOVERY,"12"" RECOVERY MECHANICAL SEAL ASSEMBLY DWG# 350AB140B",2,2098.91,4197.82,2098.91,Texas (LV),Cost of Goods Sold-Mfg,91RP - SWS Resale Products,Pending Receipt,No,8/13/2021
517978,7/29/2021,LV-4525-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-D26HT-054Q091B,"CUSTOM HIGH TEMPERATURE INTERNAL STICK OAL 57.5"" (42"" - 0"") W/color, DWG# 054Q091B-HT",8,191.74,1533.92,191.74,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Pending Receipt,No,8/13/2021
517978,7/29/2021,LV-4525-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-D26-308K080B,"STANDARD INTERNAL STICK ASSEMBLY FOR DS39 OAL DWG# 308K080B 39"" TOP",8,199.18,1593.44,199.57,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Pending Receipt,No,8/13/2021
507135,6/17/2021,MAR-8446-PO,RIMER ENTERPRISES,43566-0027,Due 15th of Month,EQ30-BL,"KNOB COVER CASTING, DWG 012M137B, 304SS W/ERL LOGO ( dwg# use to be the part #)",100,33.65,3365.00,32.80,New Albany (CM),Cost of Goods Sold-Mfg,30EQ - Mar Equate Valve,Pending Receipt,No,8/12/2021
517232,7/28/2021,RP-402-PO,"INDEPENDENT  II,  LLC.",40295-0254,1% 10 Net 30,78062,"CORNER SUPPORT PCS (5"" SLOT)  (SET NEEDS 4 PCS)",120,3.699,443.88,3.699,New Albany (RL),Cost of Goods Sold-Mfg,40BX - RAIL HOOD CARDBOARD,Pending Receipt,No,8/12/2021
517232,7/28/2021,RP-402-PO,"INDEPENDENT  II,  LLC.",40295-0254,1% 10 Net 30,78059,"2PK RAILWAY BOX ""TRAYS ONLY""",60,8.299,497.94,8.299,New Albany (RL),Cost of Goods Sold-Mfg,40BX - RAIL HOOD CARDBOARD,Pending Receipt,No,8/12/2021
517232,7/28/2021,RP-402-PO,"INDEPENDENT  II,  LLC.",40295-0254,1% 10 Net 30,78060,MAIN BOX TUBE; 76x44x28  200# DW GLUED TUBE,30,15.973,479.19,15.973,New Albany (RL),Cost of Goods Sold-Mfg,40BX - RAIL HOOD CARDBOARD,Pending Receipt,No,8/12/2021
517232,7/28/2021,RP-402-PO,"INDEPENDENT  II,  LLC.",40295-0254,1% 10 Net 30,78061,28 X 117 200# DW SCR SHT  (DOUBLER),60,4.341,260.46,4.341,New Albany (RL),Cost of Goods Sold-Mfg,40BX - RAIL HOOD CARDBOARD,Pending Receipt,No,8/12/2021
517232,7/28/2021,RP-402-PO,"INDEPENDENT  II,  LLC.",40295-0254,1% 10 Net 30,78065,"36x52  200# DIE CUT INSERT PADS, 3 per set",90,2.859,257.31,2.859,New Albany (RL),Cost of Goods Sold-Mfg,40BX - RAIL HOOD CARDBOARD,Pending Receipt,No,8/12/2021
517233,7/28/2021,RP-403-PO,J & J PALLET,47150,1% 10 Net 30,40PALLET 77X46,"PALLET 77X46 ; 4WAY PALLET; ADD 34"" STRINGER TO BOTTOM OF PALLET EACH END",30,31.75,952.50,31.75,New Albany (RL),Cost of Goods Sold-Mfg,40BX - RAIL HOOD CARDBOARD,Pending Receipt,No,8/12/2021
517665,7/28/2021,MAR-8664-PO,CORNERSTONE SIGN  AND DECAL,40299,Net 30,BNZ-002,"DANGER BENZENE SIGN ONLY, 29"" X 42"" ; 2 SIDED ; BLACK TEXT",50,47.75,2387.50,47.75,New Albany (CM),Cost of Goods Sold-Mfg,30SN - MAR SIGNS,Pending Receipt,No,8/12/2021
